TiePointId,MunicipalityName,TiePointName,LPCSNorthing,LPCSEasting,PPCSNorthing,PPCSEasting,PRSNorthing,PRSEasting
31100,ILAGAN CITY (CAPITAL),"BO. OF MALUNO, BLBM # 2",5805.898,27864.88,,,,
31101,ILAGAN CITY (CAPITAL),"BO. OF MANCURAM, BLBM # 1",20031.2,27409.35,,,,
31102,ILAGAN CITY (CAPITAL),"BO. OF MANCURAM, BLBM # 2",20025.52,11926.56,,,,
31103,ILAGAN CITY (CAPITAL),"BO. OF BANGAC (OLD), BLBM # 3",22016.37,20795.7,,,,
31104,ILAGAN CITY (CAPITAL),"BO. OF BANGAC (NEW), BLBM # 4",22180.2,20820,,,,
31105,ILAGAN CITY (CAPITAL),"BO. OF PALUTAN, BLBM # 1",27117.47,22228,,,,
31106,ILAGAN CITY (CAPITAL),"BO. OF PALUTAN, BLBM # 2",27132.58,22185.66,,,,
31107,ILAGAN CITY (CAPITAL),"BO. OF SIBBU, BLBM # 1",18479.64,29672.22,,,,
31108,ILAGAN CITY (CAPITAL),"BO. OF SIBBU, BLBM # 2",18516.14,9817.71,,,,
31109,ILAGAN CITY (CAPITAL),"BO. OF SAN ANTONIO, BLBM # 1",15926.69,23118.67,,,,
31110,ILAGAN CITY (CAPITAL),"BO. OF SAN ANTONIO, BLBM # 2",15934.64,23006.35,,,,
31111,JONES,"MUN. OF JONES, BLLM # 1",30000,30000,,,,
31112,JONES,"MUN. OF JONES (OLD), BLLM # 2",29899.93,30040.91,,,,
31113,JONES,"BO. OF ABOLAN, BLBM # 1",30699.14,33673.99,,,,
31114,JONES,"BO. OF ABOLAN, BLBM # 2",30640.62,33648.09,,,,
31115,JONES,"BO. OF BARANCUAG, BLBM # 1",23496.57,26828.97,,,,
31116,JONES,"BO. OF BARANCUAG, BLBM # 2",23388.96,26762.55,,,,
31117,JONES,"BO. OF BERGONEZA, BLBM # 1",20907.82,35864.59,,,,
31118,JONES,"BO. OF BERGONEZA, BLBM # 2",20674.36,35732.64,,,,
31119,JONES,"BO. OF DABUBU, BLBM # 1",17174.13,38246.35,,,,
31120,JONES,"BO. OF DABUBU, BLBM # 2",17161.28,38437.02,,,,
31121,JONES,"BO. OF DALUSUDON, BLBM # 1",28357.04,45686.57,,,,
31122,JONES,"BO. OF DALUSUDON, BLBM # 2",28383.95,45521.1,,,,
31123,JONES,"BO. OF DUMABATU, BLBM # 1",4549.3,29115.17,,,,
31124,JONES,"BO. OF DUMABATU, BLBM # 2",4493.85,29154.55,,,,
31125,JONES,"BO. OF LILOMOT, BLBM # 1",28175.74,40210.05,,,,
31126,JONES,"BO. OF LILOMOT, BLBM # 2",28253,40101.77,,,,
31127,JONES,"BO. OF MASAYASAYA, BLBM # 1",25423.41,35334.87,,,,
31128,JONES,"BO. OF MASAYASAYA, BLBM # 2",25335.37,35383.64,,,,
31129,JONES,"BO. OF PALACIAN, BLBM # 1",14507.71,33915.96,,,,
31130,JONES,"BO. OF PALACIAN, BLBM # 2",14466.93,34080.95,,,,
31131,JONES,"BO. OF PAYAO, BLBM # 1",33094.13,27576.06,,,,
31132,JONES,"BO. OF PAYAO, BLBM # 2",33166.79,27887.46,,,,
31133,JONES,"BO. OF TUPAX, BLBM # 1",25469.34,26885.26,,,,
31134,JONES,"BO. OF TUPAX, BLBM # 2",25371.62,26861.71,,,,
31135,JONES,"BO. OF ZARAT, BLBM # 1",14621.56,33937.82,,,,
31136,JONES,"BO. OF ZARAT, BLBM # 2",14507.71,33915.96,,,,
31138,NAGUILIAN,"MUN. OF NAGUILIAN, BLLM # 2",19934.12,20090.07,,,,
31142,PALANAN,"MUN OF PALANAN, BLLM # 1",20000,20000,,,,
31143,PALANAN,"MUN. OF PALANAN, BLLM # 2",19766.11,19947.94,,,,
31144,REINA MERCEDES,"MUN. OF REINA MERCEDES, BLLM # 1",20000,20000,,,,
31145,REINA MERCEDES,"MUN. OF REINA MERCEDES, BLLM # 2",20118.72,19997.93,,,,
31146,SAN MARIANO,"MUN. OF SAN MARIANO, BLLM # 1",20000,20000,,,,
31147,SAN MARIANO,"MUN. OF SAN MARIANO, BLLM # 2",19945,20079.53,,,,
31148,SAN MARIANO,"BO. OF BITAVIAN, BLBM # 1",16525,20895.29,,,,
31149,SAN MARIANO,"BO. OF BITAVIAN, BLBM # 2",16410.98,21034.42,,,,
31150,SAN MARIANO,"BO. OF DARAGUTAN, BLBM # 1",10774.43,22367.56,,,,
31151,SAN MARIANO,"BO. OF DARAGUTAN, BLBM # 2",10855.71,22491.47,,,,
31152,SAN MARIANO,"BO. OF MATAYA, BLBM # 1",17376.87,21475.99,,,,
31153,SAN MATEO,"BO. OF MATAYA, BLBM # 2",17459.84,21421.51,,,,
31154,SAN MARIANO,"BO. OF MATAYA, BLBM # 2",17459.84,21421.51,,,,
31155,SAN PABLO,"MUN. OF SAN PABLO, BLLM # 1",20000,20000,,,,
31156,SAN PABLO,"MUN. OF SAN PABLO, BLLM # 2",20003.12,19693.23,,,,
31157,SANTIAGO CITY,"MUN. OF SANTIAGO, BLLM # 1",20000,20000,,,,
31158,SANTIAGO CITY,"MUN. OF SANTIAGO, BLLM # 2",19946.33,19940.82,,,,
31159,SANTIAGO CITY,"BO. OF CORDON, BLBM # 1",17933.36,11070.83,,,,
31160,SANTIAGO CITY,"BO. OF CORDON, BLBM # 2",19946.33,19940.82,,,,
31161,SANTIAGO CITY,"BO. OF  OSCARIS, BLBM # 1",34800.23,17336.05,,,,
31162,SANTIAGO CITY,"BO. OF OSCARIS, BLBM # 2",34906.82,17320.06,,,,
31164,SANTA MARIA,"MUN. OF SANTA MARIA, BLLM # 1",20000,20000,,,,
31165,SANTA MARIA,"MUN. OF SANTA MARIA, BLLM # 2",20274.36,20017.66,,,,
31166,TUMAUINI,"BO. OF LANNA, BLBM # 2",37107.81,30508.02,,,,
31167,TUMAUINI,"BO. OF IMBIAO, BLBM # 1",28042.15,12079.19,,,,
31168,TUMAUINI,"BO. OF FUSI, BLBM # 1",26845.31,29867.39,,,,
31169,TUMAUINI,"BO. OF FUSI, BLBM # 2",26807.66,29677.69,,,,
31170,TUMAUINI,"BO. OF RAGAN NORTE, BLBM # 1",36160.67,24615.62,,,,
31171,TUMAUINI,"BO. OF RAGAN NORTE, BLBM # 2",36004.66,24566.42,,,,
31209,ECHAGUE,"CAD 210, BLLM # 24",17251.01,19054.05,,,,
31210,ECHAGUE,"CAD 210, BLLM # 23",9186.35,19425.16,,,,
31211,GAMU,"PLS 62, BLLM # 194",18248.25,25706.71,,,,
31212,SAN MARIANO,"GSS 832, BLLM # 1",,,1879830.21,606228.94,,
31213,CABATUAN,"ISABELA ESTATE, BLLM # 4",11576.62,15901.04,,,,
31214,SANTIAGO CITY,"CAD 211, BBM # 25",23400.09,29921.22,,,,
31215,SAN MARIANO,"BO. ALIBADABAD, BLBM # 1",26460.65,17384.72,,,,
31222,GAMU,"MUN. OF GAMU, BLLM # 1",30000,30000,,,,
31223,GAMU,"BO. OF CULALABO, BLBM # 2",36189.75,16282.88,,,,
31226,SAN AGUSTIN,"PLS 265, BLLM # 62",20210.92,30904.75,,,,
31241,SAN AGUSTIN,"PLS 265, BLLM # 60",22553.47,29330.83,,,,
31243,SAN GUILLERMO,"PLS 968, BLLM # 1",,,1849650.332,586180.972,,
31244,CABAGAN,"GSS 1157, BLLM # 1",20000,20000,,,,
31245,TUMAUINI,"CAD 1231-D, BLLM # 19",,,,,1912890.29,592201.05
31246,ECHAGUE,"PLS 67, FZ # 20",14010.77,15175.16,,,,
31247,QUEZON,"CAD 256, BLLM # 84",41742,17615.08,,,,
31251,SAN AGUSTIN,"PLS 265, BLLM # 63",20255.12,30811.66,,,,
31252,CAUAYAN CITY,CAUAYAN CHURCH BELL TOWER,19991.91,20057.35,,,,
31254,CAUAYAN CITY,"GSS 512, BLLM # 1",20000,20000,,,,
31257,ECHAGUE,"CAD 210, BLLM # 29",7592.46,19592.96,,,,
31258,ECHAGUE,"PLS 156, BLLM # 49",16612.44,26896.54,,,,
31262,SAN GUILLERMO,"PLS 849, BLLM # 1",20000,20000,,,,
31263,ECHAGUE,"PLS 67, BLLM # 40",11446.2,13235.49,,,,
31270,CAUAYAN CITY,"BO. OF MARAWI-RAWI, BLBM # 1",12084.96,28672.6,,,,
31274,SAN GUILLERMO,"CAD 1280-D, BLLM # 43",,,,,1855060.13,595648.98
31322,ANGADANAN,"BO. OF ANGADANAN, BLBM # 1",19969.09,19907.85,,,,
31368,SAN AGUSTIN,"PLS 265, MBM # 5",23530.96,28808.85,,,,
31381,ALICIA,"CAD 550, BBM # 25",,,1857587.7,570257.68,,
31382,ALICIA,"CAD 550, BBM # 26",,,1855922.22,57455.82,,
31383,ALICIA,"CAD 550, BBM # 28",,,1855936.52,547119.27,,
31384,ALICIA,"CAD 550, BBM # 30",,,1855427.33,573674.02,,
31385,ALICIA,"CAD 550, BBM # 32",,,1855547.43,574605.54,,
31386,ALICIA,"CAD 550, BBM # 33",,,1855069.09,574579.03,,
31387,ALICIA,"CAD 550, BBM # 37",,,1853710.36,574115.32,,
31388,ALICIA,"CAD 550, BBM # 51",,,1860755.47,577693.21,,
31389,ALICIA,"CAD 550, BBM # 54",,,1862993.59,577833.04,,
31390,ALICIA,"CAD 550, BBM # 57",,,1862231.147,575218.75,,
31391,ALICIA,"CAD 550, BBM # 65",,,1862938.4,576721.66,,
31392,ALICIA,"CAD 550, MBM # 3",,,1856045.59,566049.38,,
31393,ALICIA,"CAD 550, MBM # 4",,,1854021.91,575144.76,,
31394,ALICIA,"CAD 550, BBM # 5",,,1855810.81,567549.79,,
31395,ALICIA,"PLS 594, MBM # 13",,,1869284.74,580577.04,,
31396,CABAGAN,"BO. OF LANNA (TUMAUINI), BLBM # 2",37473.11,30650.03,,,,
31397,CABAGAN,"PLS 962, BBM # 3",20044.33,19650.86,,,,
31398,CABAGAN,"PLS 962, BBM # 4",20038.26,19530.43,,,,
31399,CABAGAN,"PLS 962, BBM # 8",20899.14,19263.83,,,,
31400,CABAGAN,"PLS 962, BBM # 9",20870.63,19081.96,,,,
31401,CABAGAN,"PLS 962, BBM # 10",20949.36,19060.13,,,,
31402,CABAGAN,"PLS 962, BBM # 11",20851.26,18800.23,,,,
31403,CABAGAN,"PLS 962, BBM # 14",21060.33,18952.63,,,,
31404,CABAGAN,"PLS 962, BBM # 25",18666.71,22808.37,,,,
31405,CABAGAN,"PLS 962, BBM # 28",18383.44,24154.2,,,,
31406,CABAGAN,"PLS 962, BBM # 29",16768.69,24083.98,,,,
31407,CABAGAN,"PLS 962, MBM # 2",21822.97,20335.81,,,,
31408,CABAGAN,"PLS 962, MBM # 4",19919.12,23855.95,,,,
31409,CABAGAN,"PLS 619-D, BLLM # 3",17353.02,13317.29,,,,
31410,CABAGAN,"PLS 619-D, MBM # 9",16295.38,18588.9,,,,
31411,CAUAYAN CITY,"PLS 595 EXT, BLLM # 2",,,1873973.27,582547,,
31412,CAUAYAN CITY,"PLS 595 EXT, BLLM # 5",,,1871270.03,586254.32,,
31413,CAUAYAN CITY,"PLS 595 EXT, BBM # 2",,,1875587.06,582039.21,,
31414,CAUAYAN CITY,"PLS 595 EXT, BBM # 3",,,1875712.25,582686.25,,
31415,CAUAYAN CITY,"PLS 595 EXT, BBM # 4",,,1875744.81,582906.34,,
31416,CAUAYAN CITY,"PLS 595 EXT, BBM # 5",,,1874489.39,583021.91,,
31417,CAUAYAN CITY,"PLS 595 EXT, BBM # 6",,,1874466.95,582906.78,,
31418,CAUAYAN CITY,"PLS 595 EXT, BBM # 9",,,1874005.29,581806.92,,
31419,CAUAYAN CITY,"PLS 595 EXT, BBM # 10",,,1874285.75,581924.03,,
31420,CAUAYAN CITY,"PLS 595 EXT, BBM # 21",,,1874599.75,583113.94,,
31421,CAUAYAN CITY,"PLS 595 EXT, BBM # 22",,,1876027.92,584361.01,,
31423,CAUAYAN CITY,"PLS 595 EXT, BBM # 33",,,1876012.53,585331.26,,
31424,CAUAYAN CITY,"PLS 595 EXT, BBM # 34",,,1875663.71,584851.76,,
31425,CAUAYAN CITY,"PLS 595 EXT, BBM # 35",,,1871549.33,584463.1,,
31426,CAUAYAN CITY,"PLS 595 EXT, BBM # 37",,,1875424.1,583851.9,,
31427,CAUAYAN CITY,"PLS 595 EXT, BBM # 53",,,1873360.37,582097.25,,
31428,CAUAYAN CITY,"PLS 595 EXT, BBM # 55",,,1873446.52,582050.1,,
31429,CAUAYAN CITY,"PLS 595 EXT, BBM # 57",,,1871299.75,580757.97,,
31430,CAUAYAN CITY,"PLS 595 EXT, BBM # 61",,,1869843.93,586847.97,,
31431,CAUAYAN CITY,"PLS 595 EXT, BBM # 63",,,1870357.59,579523.02,,
31432,CAUAYAN CITY,"PLS 595 EXT, BBM # 65",,,1871103.21,580504.47,,
31433,CAUAYAN CITY,"PLS 595 EXT, BBM # 86",,,1869621.29,583135.54,,
31434,CAUAYAN CITY,"PLS 595 EXT, BBM # 87",,,1869889.59,582861.17,,
31435,CAUAYAN CITY,"PLS 595 EXT, BBM # 120",,,1874424.63,583837.06,,
31436,CAUAYAN CITY,"PLS 595 EXT, BBM # 123",,,1873450.62,582793.17,,
31437,CAUAYAN CITY,"PLS 595 EXT, MBM # 2",,,1877792.68,581373.72,,
31438,CAUAYAN CITY,"PLS 595 EXT, MBM # 3",,,1877468.33,580640.53,,
31439,CAUAYAN CITY,"PLS 595 EXT, MBM # 5",,,1875232.79,580327.22,,
31440,CAUAYAN CITY,"PLS 595 EXT, MBM # 16",,,1864284.74,580577.04,,
31441,CAUAYAN CITY,"PLS 595 EXT, MBM # 17",,,1864123.99,580807.83,,
31442,CAUAYAN CITY,"PLS 595 EXT, MBM # 19",,,1864139.65,58462.93,,
31443,CAUAYAN CITY,"PLS 595 EXT, MBM # 20",,,1863987.79,584364.62,,
31444,CAUAYAN CITY,"PLS 595 EXT, MBM # 22",,,1863987.79,584364.62,,
31445,CAUAYAN CITY,"PLS 595, BLLM # 3",17371.97,23994.05,,,,
31446,CAUAYAN CITY,"PLS 595, BLLM # 4",17313.68,24166.68,,,,
31447,CAUAYAN CITY,"PLS 595, BLLM # 5",14658.6,26021.35,,,,
31448,CAUAYAN CITY,"PLS 595, BLLM # 6",14556.02,26671.27,,,,
31449,CAUAYAN CITY,"PLS 595, BLLM # 7",13954.5,21606.99,,,,
31450,CAUAYAN CITY,"PLS 595, BLLM # 8",14116.62,21578.85,,,,
31451,CAUAYAN CITY,"PLS 595, MBM # 2",13551.66,20036.75,,,,
31452,CAUAYAN CITY,"PLS 595, MBM # 3",13562.43,20567.26,,,,
31453,CAUAYAN CITY,"PLS 595, MBM # 4",14142.45,21629.13,,,,
31454,CAUAYAN CITY,"PLS 595, MBM # 5",15075.54,23819.51,,,,
31455,CAUAYAN CITY,"PLS 595, MBM # 6",16142.23,26538.1,,,,
31456,CAUAYAN CITY,"PLS 595, MBM # 7",17551.97,25419.01,,,,
31457,CAUAYAN CITY,"PLS 595, MBM # 8",18012.61,26237.97,,,,
31458,CAUAYAN CITY,"PLS 595, MBM # 9",18987.35,27297.27,,,,
31459,CAUAYAN CITY,"PLS 595, MBM # 10",19247.8,27642.91,,,,
31460,ECHAGUE,"CAD 210, BLLM # 27",16182.83,20711.28,,,,
31462,ECHAGUE,"CAD 210, BLLM # 35",18213.87,24312.81,,,,
31463,ECHAGUE,"CAD 210, BLLM # 36",19820.32,25915.68,,,,
31464,ECHAGUE,"CAD 210, BLLM # 46",4749.83,15665.19,,,,
31465,ECHAGUE,"CAD 210, BBM # 13",19264.43,21012.84,,,,
31466,ECHAGUE,"CAD 210, BBM # 2",23918.26,19553.46,,,,
31467,ECHAGUE,"CAD 210, BBM # 23",18663.9,18136.42,,,,
31468,ECHAGUE,"CAD 210, BBM # 7",21027.95,24500.19,,,,
31469,ECHAGUE,"CAD 210, BBM # 8",20642.66,23906.56,,,,
31470,ECHAGUE,"CAD 210, BBM # 9",19705.12,24415.09,,,,
31471,ECHAGUE,"CAD 210, BBM # 5",22059.17,23797.19,,,,
31472,ECHAGUE,"CAD 210, BBM # 40",28134,19353.83,,,,
31473,ECHAGUE,"CAD 210, FZ # 15",27446.79,10104.3,,,,
31474,SAN AGUSTIN,"PLS 265, BLLM # 67",22511.49,31305.72,,,,
31475,SAN AGUSTIN,"PLS 265, BLLM # 64",20140.78,28815.87,,,,
31476,JONES,"CAD 253, BBM # 29",34297.98,27286.86,,,,
31477,JONES,"CAD 253, FZ # 6",23425.2,39178.77,,,,
31484,GAMU,"PLS 62, BLLM # 181",21899.15,23742.92,,,,
31485,JONES,"PLS 155, FZ # 22",26695.83,37002.85,,,,
31486,JONES,"PLS 155, FZ # 21",28016.61,36716.24,,,,
31488,JONES,"PLS 155, FZ # 20",28117.46,35614.6,,,,
31489,ILAGAN CITY (CAPITAL),"BO. OF BIGAO, BLBM # 2",17839.87,8510.81,,,,
31493,NAGUILIAN,"PLS 517, BLLM # 1",20000,20000,,,,
31528,TUMAUINI,"PLS 362, BLLM # 1",30000,30000,,,,
31529,TUMAUINI,"GSS-R-II-000023, BLLM # 1 ",,,1918219.85,593778.1,,
31530,TUMAUINI,"GSS-R-II-000024, BLLM # 1",,,1907717.85,587251.34,,
31556,CORDON,"CAD 211, BBM # 13",23617.28,21807.47,,,,
31557,CORDON,"CAD 211, BBM # 11",26138.52,25824.96,,,,
31558,CORDON,"CAD 211, BBM # 15",27461.78,24274.58,,,,
31559,CORDON,"CAD 211, BLLM # 81",26922.79,30410.58,,,,
31560,CORDON,"CAD 211, BBM # 2",29469.01,18109.27,,,,
31561,CORDON,"CAD 211, BBM # 9",29683.62,32035.68,,,,
31562,GAMU,"PLS 62, BLLM # 183",19935.57,28347.51,,,,
31563,GAMU,"PLS 62, BLLM # 184",19941.65,28097.76,,,,
31564,GAMU,"PLS 62, BLLM # 185",19973.22,26585.11,,,,
31565,CORDON,"CAD 211, BLLM # 70",30113.44,20731.11,,,,
31566,SANTIAGO CITY,"CAD 211, BLLM # 71",30122.68,20528.82,,,,
31567,CORDON,"CAD 211, BLLM # 72",26644.67,21831.51,,,,
31568,CORDON,"CAD 211, BLLM # 73",26538.3,21900.86,,,,
31569,CORDON,"CAD 211, BLLM # 74",24427.76,26144.46,,,,
31570,CORDON,"CAD 211, BLLM # 75",24367.34,26150.69,,,,
31571,CORDON,"CAD 211, BLLM # 76",26576.74,19450.58,,,,
31574,CORDON,"CAD 211, BBM # 12",25111.04,24192.08,,,,
31579,RAMON,"CAD 211, BLLM # 60",41727.56,27752.92,,,,
31580,RAMON,"CAD 211, BBM # 5",38143.32,23391.19,,,,
31581,RAMON,"CAD 211, BBM # 6",38315.72,27247.27,,,,
31582,RAMON,"CAD 211, BBM # 23",28651.9,26763.1,,,,
31583,RAMON,"CAD 211, BBM # 29",46962.19,27901.34,,,,
31584,RAMON,"CAD 211, BBM # 30",45637.52,27841.47,,,,
31585,RAMON,"CAD 211, BLLM # 30",46654.59,27766.14,,,,
31586,RAMON,"CAD 211, BLLM # 33",45503.6,26381.37,,,,
31587,RAMON,"CAD 211, BLLM # 32",45297.05,25385.62,,,,
31588,RAMON,"CAD 211, BLLM # 34",45487.76,26919.17,,,,
31589,SAN MATEO,"CAD 211, BLLM # 35",45487.97,28821.08,,,,
31590,RAMON,"CAD 211, BLLM # 40",44768.34,27939.61,,,,
31591,RAMON,"CAD 211, BLLM # 41",43759.67,23430.81,,,,
31592,RAMON,"CAD 211, BLLM # 42",43772.95,24803.48,,,,
31593,RAMON,"CAD 211, BLLM # 43",43741.87,25339.44,,,,
31594,RAMON,"CAD 211, BLLM # 44",43805.5,26672.54,,,,
31595,CORDON,"CAD 211, BBM # 23",28651.9,26763.1,,,,
31596,CORDON,"CAD 211, BBM # 3",31914.99,18699.67,,,,
31598,RAMON,"CAD 211, BLLM # 47",43807.55,29368.63,,,,
31599,RAMON,"CAD 211, BLLM # 51",42687.38,24369.4,,,,
31600,RAMON,"CAD 211, BLLM # 52",42817.93,26179,,,,
31601,RAMON,"CAD 211, BLLM # 54",42942.28,29221.58,,,,
31602,RAMON,"CAD 211, BLLM # 100",36374.57,21437.9,,,,
31603,RAMON,"CAD 211, BLLM # 123",44911.6,27325.55,,,,
31604,RAMON,"CAD 211, MBM # 4",33982.22,35092.23,,,,
31605,CORDON,"CAD 211, BBM # 4",38276.6,21464.76,,,,
31606,CORDON,"CAD 211, BLLM # 9",32332.94,29792.98,,,,
31607,SANTIAGO CITY,"CAD 211, BLLM # 67",32426.95,24731.57,,,,
31608,CORDON,"CAD 211, BLLM # 95",34334.86,24565.33,,,,
31609,CORDON,"CAD 211, BLLM # 98",36326.44,23378.51,,,,
31610,CORDON,"CAD 211, BLLM # 99",36321.49,23181.69,,,,
31611,CORDON,"CAD 211, BLLM # 100",36374.57,21437.9,,,,
31612,CORDON,"CAD 211, BLLM # 101",36485.73,20964.87,,,,
31613,CORDON,"CAD 211, BLLM # 102",34466.12,22957.96,,,,
31614,CORDON,"CAD 211, BLLM # 105",34604.65,20640.91,,,,
31618,SAN MATEO,"CAD 211, BLLM # 120",52563.68,32402.65,,,,
31620,SAN MATEO,"CAD 211, BBM # 11",26138.52,25824.96,,,,
31621,SAN MATEO,"CAD 211, BBM # 43",48738.59,34308.03,,,,
31622,SAN MATEO,"CAD 211, MBM # 25",52837.14,38062.19,,,,
31623,SAN MATEO,"CAD 211, MBM # 26",52586.74,39194.69,,,,
31624,SAN MATEO,"CAD 211, MBM # 27",52095.39,41417.18,,,,
31625,SAN MATEO,"CAD 211, MBM # 29",46486.89,39173.82,,,,
31626,SAN MATEO,"CAD 211, MBM # 30",44951.41,37842.81,,,,
31627,SAN MATEO,"CAD 211, BLLM # 50",43785.27,32665.43,,,,
31628,SAN MATEO,"CAD 211, BLLM # 56",42231.59,32803.26,,,,
31629,SANTIAGO CITY,"CAD 211, BBM # 45",49348.72,31697.88,,,,
31630,SANTIAGO CITY,"CAD 211, BBM # 13",23617.28,21807.47,,,,
31646,ECHAGUE,"PLS 67, BLLM # 38",12924.54,13061.01,,,,
31647,ECHAGUE,"CAD 210, MBM # 14",22496.2,24446.82,,,,
31648,ECHAGUE,"CAD 210, FZ # 16",26695.35,10405.64,,,,
31649,ECHAGUE,"CAD 210, MBM # 6",27368.58,17356.5,,,,
31650,ECHAGUE,"CAD 210, FZ # 3",18562.32,26682.06,,,,
31652,ECHAGUE,"CAD 210, MBM # 13",23367.91,23543.91,,,,
31653,ECHAGUE,"CAD 210, FZ # 2",20219.91,26877.14,,,,
31654,ECHAGUE,"PLS 259, BLLM # 1",20000,20000,,,,
31655,ECHAGUE,"PLS 259, MBM # 17-C",20091.26,29841.93,,,,
31656,SAN GUILLERMO,"PLS 967, BLLM # 1",,,1849650.33,586180.97,,
31660,SAN GUILLERMO,"CAD 1280-D, BLLM # 35",,,,,1851770.54,594893.44
31661,SANTA MARIA,"CAD 1285-D, BLLM # 17",,,,,1930245.04,569280.71
31662,ALICIA,"CAD 550, BBM # 20",,,1856476.7,575828.11,,
31663,ALICIA,"CAD 550, BBM # 6",,,1856040,576269.24,,
31664,ALICIA,"CAD 550, BBM # 21",,,1859860.05,568342.68,,
31665,SAN GUILLERMO,"GSS 818, BLLM # 13",,,1857823.05,601389.18,,
31669,BURGOS,"PLS 62, BLLM # 1",20000,20000,,,,
31670,BURGOS,"PLS 62, BLLM # 37",14527.77,14261.16,,,,
31671,BURGOS,"PLS 62, BLLM # 52",16364.16,13376.96,,,,
31672,BURGOS,"PLS 62, BLLM # 77",18207.03,14259.4,,,,
31673,BURGOS,"PLS 62, BLLM # 78",18206.89,14509.33,,,,
31674,BURGOS,"PLS 62, BLLM # 121",21999.15,14254.32,,,,
31675,ANGADANAN,"CAD 1353-D, BLLM # 48",,,,,1853741.27,578699.14
31676,ANGADANAN,"CAD 1353-D, BLLM # 3",,,,,1853517,579777.27
31677,ANGADANAN,"CAD 1353-D, BLLM # 1",,,,,1853482.86,579645.43
31678,BURGOS,"PLS 62, BBM # 6",19566.63,17583.17,,,,
31679,BURGOS,"PLS 62, BBM # 9",20932.06,15340.39,,,,
31680,BURGOS,"PLS 62, BLLM # 20",12685.36,8060.87,,,,
31681,BURGOS,"PLS 62, BLLM # 90",20060.96,16646.07,,,,
31682,BURGOS,"PLS 62, BLLM # 91",20061.44,15387.61,,,,
31683,BURGOS,"PLS 62, BLLM # 123",21803.94,16212.66,,,,
31684,BURGOS,"PLS 62, BLLM # 124",21801.86,16465.17,,,,
31685,BURGOS,"PLS 62, BLLM # 125",21904.4,17845.02,,,,
31686,BURGOS,"PLS 62, BLLM # 177",20541.03,16198.74,,,,
31687,BURGOS,"PLS 62, BLLM # 178",20701.32,16178.71,,,,
31688,GAMU,"PLS 62, BLLM # 186",19979.08,26245.07,,,,
31689,GAMU,"PLS 62, BLLM # 187",20010.37,24829.67,,,,
31690,GAMU,"PLS 62, BLLM # 188",20016.1,24579.54,,,,
31691,GAMU,"PLS 62, BLLM # 189",20054.9,23078.02,,,,
31692,GAMU,"PLS 62, BLLM # 190",20057.77,22829.47,,,,
31693,GAMU,"PLS 62, BLLM # 191",18279.55,23708.04,,,,
31694,GAMU,"PLS 62, BLLM # 192",18275.73,23941.68,,,,
31695,GAMU,"PLS 62, BLLM # 193",18255.05,25459.36,,,,
31696,GAMU,"PLS 62, BLLM # 195",18221.87,27203.7,,,,
31697,GAMU,"PLS 62, BLLM # 196",18219.04,27454.3,,,,
31698,GAMU,"PLS 62, BLLM # 197",16358.93,29206.18,,,,
31699,GAMU,"PLS 62, BLLM # 198",16341.18,28987.94,,,,
31700,GAMU,"PLS 62, BLLM # 199",16360.35,27691.53,,,,
31701,GAMU,"PLS 62, BLLM # 145",25594.53,12390.44,,,,
31702,QUEZON,"PLS 62, BLLM # 193",18255.05,25459.36,,,,
31703,QUIRINO,"PLS 62, BLLM # 134",23747,11597.27,,,,
31704,QUIRINO,"PLS 62, BLLM # 120",21893.15,12732.72,,,,
31705,QUIRINO,"PLS 62, BLLM # 124",21801.86,16465.17,,,,
31706,QUIRINO,"PLS 62, BLLM # 126",21904.44,18057.07,,,,
31707,QUIRINO,"PLS 62, BLLM # 131",23748.01,13700.19,,,,
31708,QUIRINO,"PLS 62, BLLM # 121",21999.15,14254.32,,,,
31709,BURGOS,"PLS 62, BLLM # 166",16473.94,22472.19,,,,
31710,BURGOS,"PLS 62, BLLM # 204",16370.05,23979.79,,,,
31712,BURGOS,"PLS 62, BLLM # 206",14559.47,23383.72,,,,
31713,BURGOS,"PLS 62, BLLM # 205",14560.92,23148.11,,,,
31714,QUEZON,"PLS 62, BBM # 9",20932.06,15340.39,,,,
31715,QUEZON,"PLS 62, BLLM # 1",20000,20000,,,,
31716,QUEZON,"PLS 62, BLLM # 56",16369.45,9834.1,,,,
31717,QUEZON,"PLS 62, BBM # 10",21869.63,14058.97,,,,
31718,QUEZON,"PLS 62, BLLM # 70",18175.15,7414.38,,,,
31719,QUEZON,"PLS 62, BLLM # 120",21893.15,12732.72,,,,
31720,QUEZON,"PLS 62, BLLM # 123",21803.94,16212.66,,,,
31721,QUEZON,"PLS 62, BLLM # 127",23749.04,17170.88,,,,
31722,QUEZON,"PLS 62, BLLM # 129",23748.14,15423.38,,,,
31723,QUEZON,"PLS 62, BLLM # 131",23748.01,13700.19,,,,
31724,QUEZON,"PLS 62, BLLM # 134",23747.89,11597.27,,,,
31725,QUEZON,"PLS 62, BLLM # 147",25593.3,14262.55,,,,
31726,QUEZON,"PLS 62, BLLM # 148",25593.23,14512.38,,,,
31727,QUEZON,"PLS 62, BLLM # 171",23744.59,18577.77,,,,
31728,QUEZON,"PLS 62, BLLM # 178",20701.32,16178.71,,,,
